NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,AÑO DE CORTE,DESCRIPCCIÓN CIIU
"821,001,446",HACIENDA NORMANDIA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,RIOFRIO -VALLE,0124,AGROPECUARIO,0.01,0.0,0.02,0.0,0.02,"2,021",Cultivo de frutas tropicales y subtropicales
"800,239,996",GEOAMBIENTE SOCIEDAD POR ACCIONES SIMPLIFICADA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,0210,AGROPECUARIO,0.01,0.0,0.01,0.0,0.01,"2,021",Silvicultura y otras actividades forestales
"800,215,062",CAÑA DE AZUCAR Y CEREALES SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0124,AGROPECUARIO,0.01,0.0,0.04,0.02,0.02,"2,021",Cultivo de frutas tropicales y subtropicales
"890,902,584",AGROCOMERCIAL LAALBORADA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0145,AGROPECUARIO,0.01,0.0,0.05,0.01,0.04,"2,021",Cría de ovejas y cabras
"900,863,109",AGROGANADEROS DEL VALLE SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0144,AGROPECUARIO,0.01,0.0,0.01,0.01,0.0,"2,021",Cría de cerdos
"802,020,308",APORTES SAN ISIDRO SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,0126,AGROPECUARIO,0.01,0.0,0.04,0.01,0.03,"2,021",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"900,645,788",BANANERAS AGROFUTURO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0122,AGROPECUARIO,0.01,-0.0,0.02,0.01,0.01,"2,021",Cultivo de plátano y banano
"800,142,580",TEUCALI FLOWERS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,GUASCA -CUNDINAMARCA,0125,AGROPECUARIO,0.01,0.0,0.01,0.01,0.0,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"890,324,905",BALSILLA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0124,AGROPECUARIO,0.01,0.0,0.01,0.0,0.01,"2,021",Cultivo de frutas tropicales y subtropicales
"832,010,066",AGRICOLA EL DORADO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,MADRID-CUNDINAMARCA,0125,AGROPECUARIO,0.01,0.0,0.01,0.0,0.01,"2,021",Cultivo de otros árboles y arbustos frutales y de nueces
"890,201,881",AVIDESA MAC POLLO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,2.22,0.08,1.16,0.47,0.69,"2,023",Cría de ovejas y cabras
"830,010,738",CI SUNSHINE BOUQUET SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,1.95,0.02,1.85,1.38,0.47,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"815,000,863",AVIDESA DE OCCIDENTE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,BUGA-VALLE DEL CAUCA,0145,AGROPECUARIO,1.37,0.04,0.58,0.23,0.35,"2,023",Cría de ovejas y cabras
"891,401,858",OPERADORA AVICOLA COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0145,AGROPECUARIO,1.02,0.01,0.69,0.3,0.38,"2,023",Cría de ovejas y cabras
"890,200,474",INCUBADORA SANTANDER SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,PIEDECUESTA-SANTANDER,0145,AGROPECUARIO,0.99,0.06,0.81,0.52,0.29,"2,023",Cría de ovejas y cabras
"860,058,831",AVICOLA LOS CAMBULOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.75,0.0,0.14,0.1,0.04,"2,023",Cría de ovejas y cabras
"890,207,037",AGROPECUARIA ALIAR SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,0144,AGROPECUARIO,0.71,-0.04,1.86,1.07,0.79,"2,023",Cría de cerdos
"890,205,142",DISTRIBUIDORA AVICOLA SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,0145,AGROPECUARIO,0.68,0.02,0.34,0.27,0.08,"2,023",Cría de ovejas y cabras
"800,000,276",AVICOLA EL MADROÑO SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,0145,AGROPECUARIO,0.68,0.01,0.27,0.17,0.1,"2,023",Cría de ovejas y cabras
"830,016,868",AGROAVICOLA SAN MARINO SA,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,PALMIRA-VALLE DEL CAUCA,0145,AGROPECUARIO,0.62,0.01,0.37,0.23,0.14,"2,023",Cría de ovejas y cabras
"805,018,495",CERDOS DEL VALLE SA,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,YUMBO-VALLE DEL CAUCA,0144,AGROPECUARIO,0.58,0.0,0.29,0.27,0.03,"2,023",Cría de cerdos
"890,103,400",ALIMENTOS CONCENTRADOS DEL CARIBE SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,SOLEDAD-ATLANTICO,0145,AGROPECUARIO,0.51,0.01,0.49,0.36,0.14,"2,023",Cría de ovejas y cabras
"830,098,375",FLORES IPANEMA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,0.45,0.0,0.33,0.29,0.04,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"860,032,450",POLLO FIESTA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.44,0.01,0.14,0.06,0.07,"2,023",Cría de ovejas y cabras
"811,019,880",ANTIOQUEÑA DE PORCINOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0144,AGROPECUARIO,0.42,0.01,0.53,0.27,0.26,"2,023",Cría de cerdos
"890,104,719",INDUSTRIAS PUROPOLLO SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,0145,AGROPECUARIO,0.37,0.0,0.18,0.17,0.02,"2,023",Cría de ovejas y cabras
"800,059,030",AGRICOLA EL RETIRO SAS EN REORGANIZACION,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,0122,AGROPECUARIO,0.36,-0.01,0.35,0.1,0.25,"2,023",Cultivo de plátano y banano
"860,076,820",POLLO ANDINO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.35,0.02,0.19,0.07,0.12,"2,023",Cría de ovejas y cabras
"860,403,972",POLLOS SAVICOL SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.35,0.01,0.14,0.05,0.09,"2,023",Cría de ovejas y cabras
"891,301,549",NUTRIENTES AVICOLAS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE DEL CAUCA,CALI-VALLE DEL CAUCA,0145,AGROPECUARIO,0.34,0.01,0.24,0.15,0.09,"2,023",Cría de ovejas y cabras
"891,856,457",INVERSIONES ELDORADO SAS,SUPERSOCIEDADES,Centro - Oriente,BOYACA,DUITAMA-BOYACA,0145,AGROPECUARIO,0.33,0.02,0.2,0.09,0.1,"2,023",Cría de ovejas y cabras
"890,911,625",AVÍCOLA NACIONAL SE,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0145,AGROPECUARIO,0.32,0.03,0.19,0.07,0.12,"2,023",Cría de ovejas y cabras
"800,251,710",COMERCIALIZADORA INTERNACIONAL CI PISCICOLA NEW YORK SA,SUPERSOCIEDADES,Otros,HUILA,RIVERA-HUILA,0322,AGROPECUARIO,0.31,0.01,0.15,0.09,0.05,"2,023",Acuicultura de agua dulce
"900,294,923",AVICOLA TRIPLE A SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,0145,AGROPECUARIO,0.3,0.02,0.19,0.09,0.1,"2,023",Cría de ovejas y cabras
"860,040,584",GUAICARAMO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0126,AGROPECUARIO,0.27,0.04,0.5,0.24,0.26,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"890,209,157",ACEBEDO SILVA SA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,0145,AGROPECUARIO,0.27,0.03,0.13,0.06,0.07,"2,023",Cría de ovejas y cabras
"832,001,292",EMPOLLADORA COLOMBIANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.25,0.02,0.11,0.01,0.09,"2,023",Cría de ovejas y cabras
"811,020,107",FLORES EL CAPIRO SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0125,AGROPECUARIO,0.23,0.02,0.27,0.15,0.12,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"860,025,845",SOCIEDAD DE COMERCIALIZACION INTERNACIONAL JARDINES DE LOS ANDES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,MADRID-CUNDINAMARCA-CUNDINAMARCA,0125,AGROPECUARIO,0.21,0.0,0.12,0.11,0.0,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"860,054,546",MG CONSULTORES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,0.19,-0.0,0.1,0.06,0.04,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"890,900,135",AVIAGEN COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.19,0.03,0.19,0.04,0.14,"2,023",Cría de ovejas y cabras
"800,204,226",PIC COLOMBIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,0144,AGROPECUARIO,0.19,0.03,0.11,0.05,0.06,"2,023",Cría de cerdos
"890,315,430",AGRICOLA COLOMBIANA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0145,AGROPECUARIO,0.19,0.01,0.13,0.05,0.08,"2,023",Cría de ovejas y cabras
"860,029,445",SANTA REYES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.19,0.0,0.1,0.06,0.03,"2,023",Cría de ovejas y cabras
"800,034,825",COMERCIALIZADORA INTERNACIONAL ANTILLANA SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,0311,AGROPECUARIO,0.19,-0.0,0.08,0.05,0.03,"2,023",Pesca marítima
"860,065,656",POLLO OLIMPICO SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.18,0.01,0.09,0.01,0.08,"2,023",Cría de ovejas y cabras
"900,712,820",INVERSIONES MOLINO PACANDE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0112,AGROPECUARIO,0.17,0.0,0.07,0.05,0.02,"2,023",Cultivo de arroz
"800,085,445",INVERSIONES JV SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,0145,AGROPECUARIO,0.17,0.02,0.15,0.06,0.09,"2,023",Cría de ovejas y cabras
"800,021,137",AGRÍCOLA SARA PALMA SASD,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0122,AGROPECUARIO,0.16,-0.04,0.21,0.09,0.12,"2,023",Cultivo de plátano y banano
"900,062,314",AGROPECUARIA GOLOSO DEL VALLE SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,TULUA-VALLE-VALLE,0144,AGROPECUARIO,0.15,0.01,0.08,0.04,0.04,"2,023",Cría de cerdos
"891,104,736",PROCESADORA Y COMERCIALIZADORA DE ALIMENTOS SA - PROCEAL SA,SUPERSOCIEDADES,Otros,HUILA,NEIVA-HUILA,0322,AGROPECUARIO,0.15,0.0,0.06,0.02,0.04,"2,023",Acuicultura de agua dulce
"860,527,701",TRIANGULO POLLORICO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.15,-0.0,0.05,0.05,0.0,"2,023",Cría de ovejas y cabras
"901,071,157",CINTEGRATIVA GROPECUARIA SAS,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS-CALDAS,0145,AGROPECUARIO,0.15,0.02,0.06,0.04,0.02,"2,023",Cría de ovejas y cabras
"900,184,187",GARCIA GOMEZ AGROINVERSIONES SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE-VALLE,0144,AGROPECUARIO,0.15,0.01,0.2,0.16,0.04,"2,023",Cría de cerdos
"901,241,645",SERVICIOS CARTAMA SAS ZOMAC,SUPERSOCIEDADES,Eje Cafetero,CALDAS,ANSERMA-CALDAS-CALDAS,0121,AGROPECUARIO,0.15,0.0,0.07,0.05,0.01,"2,023",Cultivo de café
"891,301,594",AVICOLA SANTA RITA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,BUGA-VALLE-VALLE,0145,AGROPECUARIO,0.15,0.0,0.09,0.05,0.03,"2,023",Cría de ovejas y cabras
"890,321,213",PRODUCTORA NACIONAL AVICOLA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,BUGA-VALLE-VALLE,0145,AGROPECUARIO,0.15,0.01,0.2,0.03,0.16,"2,023",Cría de ovejas y cabras
"860,031,768",GREMCA AGRICULTURA Y ENERGIA SOSTENIBLE SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,0126,AGROPECUARIO,0.14,0.01,0.21,0.09,0.12,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"800,091,068",NATTURALE Y CIA SCA EN REORGANIZACION,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0121,AGROPECUARIO,0.14,0.12,0.32,0.03,0.3,"2,023",Cultivo de café
"800,134,497",AVICOLA MILUC SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.14,0.0,0.04,0.02,0.02,"2,023",Cría de ovejas y cabras
"890,302,646",PLANTACIONES UNIPALMA DE LOS LLANOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0126,AGROPECUARIO,0.14,0.01,0.28,0.09,0.19,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"800,078,021",SAN TREBOL SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0124,AGROPECUARIO,0.14,0.02,0.12,0.04,0.08,"2,023",Cultivo de frutas tropicales y subtropicales
"890,930,060",AGRICOLA SANTAMARIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0122,AGROPECUARIO,0.13,0.01,0.35,0.11,0.24,"2,023",Cultivo de plátano y banano
"900,354,571",KARIOCO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUSAGASUGA-CUNDINAMARCA-CUNDINAMARCA,0145,AGROPECUARIO,0.13,0.0,0.04,0.03,0.01,"2,023",Cría de ovejas y cabras
"900,259,779",CI PISCICOLA BOTERO SA,SUPERSOCIEDADES,Otros,HUILA,NEIVA-HUILA,0312,AGROPECUARIO,0.13,0.0,0.06,0.03,0.03,"2,023",Pesca de agua dulce
"900,396,965",AGROINDUSTRIAL DE PALMA ACEITERA SA SUCURSAL COLOMBIA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0126,AGROPECUARIO,0.13,0.04,0.11,0.04,0.07,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"830,042,112",FLORES EL TRIGAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,0.13,0.02,0.08,0.06,0.03,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"901,546,465",AGRICOLA DE LOS LLANOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0124,AGROPECUARIO,0.12,-0.01,0.21,0.16,0.05,"2,023",Cultivo de frutas tropicales y subtropicales
"800,133,063",FALCON FARMS DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,0.12,-0.0,0.1,0.09,0.01,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"900,423,379",SUPERCERDO PAISA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0144,AGROPECUARIO,0.12,0.0,0.05,0.02,0.03,"2,023",Cría de cerdos
"800,119,297",GESTIONES Y REPRESENTACIONES CHIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0161,AGROPECUARIO,0.12,0.01,0.08,0.03,0.05,"2,023",Actividades de apoyo a la agricultura
"860,518,673",PALMERAS DEL LLANO SA BIC,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0126,AGROPECUARIO,0.12,0.01,0.12,0.05,0.06,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"900,316,481",PAULANDIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,BARBOSA-ANTIOQUIA-ANTIOQUIA,0145,AGROPECUARIO,0.12,0.0,0.05,0.03,0.02,"2,023",Cría de ovejas y cabras
"800,035,120",AGROINDUSTRIAL SAN JOSE SA,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS-CALDAS,0145,AGROPECUARIO,0.12,0.0,0.04,0.02,0.02,"2,023",Cría de ovejas y cabras
"890,300,440",CASTILLA AGRICOLA SA,SUPERFINANCIERA,Costa Pacífica,VALLE,CALI-VALLE,0124,AGROPECUARIO,0.11,0.03,0.43,0.11,0.32,"2,023",Cultivo de frutas tropicales y subtropicales
"800,007,193",SAPUGA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0126,AGROPECUARIO,0.11,0.0,0.15,0.05,0.09,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"900,134,841",CARNICOS Y ALIMENTOS SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0145,AGROPECUARIO,0.11,0.0,0.03,0.02,0.01,"2,023",Cría de ovejas y cabras
"860,010,007",HACIENDA SANTA ANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA-CUNDINAMARCA,0141,AGROPECUARIO,0.11,0.0,0.09,0.04,0.05,"2,023",Cría de ganado bovino y bufalino
"800,031,939",HOSA SA EN REORGANIZACION EMPRESARIAL,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,0.11,-0.02,0.16,0.14,0.02,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"900,249,983",AVICOLAS RR DEL ORIENTESAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FOMEQUE-CUNDINAMARCA-CUNDINAMARCA,0145,AGROPECUARIO,0.11,0.0,0.03,0.02,0.02,"2,023",Cría de ovejas y cabras
"900,260,056",AVICOLA POLLO LISTO SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0145,AGROPECUARIO,0.11,0.0,0.02,0.02,0.01,"2,023",Cría de ovejas y cabras
"808,001,557",FABIPOLLO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUSAGASUGA-CUNDINAMARCA-CUNDINAMARCA,0145,AGROPECUARIO,0.11,0.01,0.04,0.01,0.03,"2,023",Cría de ovejas y cabras
"800,021,599",COLIBRI FLOWERS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FACATATIVA-CUNDINAMARCA,0125,AGROPECUARIO,0.1,0.0,0.1,0.05,0.05,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"800,049,458",FLORVAL SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,0.1,0.0,0.05,0.04,0.02,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"830,501,747",CI MAXIFLORES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,0.1,0.0,0.11,0.09,0.02,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"800,154,771",800154771,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0125,AGROPECUARIO,0.1,0.0,0.06,0.04,0.03,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"900,974,484",AGROINDUSTRIAS DE LA GRANJA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0145,AGROPECUARIO,0.1,0.0,0.01,0.01,0.01,"2,023",Cría de ovejas y cabras
"800,151,988",SETAS COLOMBIANAS SA SETAS SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0113,AGROPECUARIO,0.1,0.01,0.08,0.02,0.06,"2,023","Cultivo de hortalizas, raíces y tubérculos"
"890,302,567",RIOPAILA AGRICOLA SA ( (ANTES INGENIO RIOPAILA SA) ),SUPERFINANCIERA,Costa Pacífica,VALLE,CALI-VALLE,0124,AGROPECUARIO,0.09,0.02,0.4,0.12,0.28,"2,023",Cultivo de frutas tropicales y subtropicales
"901,430,941",SAN ALEJO Y ASOCIADOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TENJO-CUNDINAMARCA-CUNDINAMARCA,0125,AGROPECUARIO,0.09,-0.01,0.04,0.04,0.0,"2,023",Cultivo de otros árboles y arbustos frutales y de nueces
"890,332,769",MAVALLE SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,0129,AGROPECUARIO,0.09,-0.0,0.07,0.04,0.03,"2,023",Cultivo de otras plantas perennes n.c.p.
"900,142,973",SALAMANCA OLEAGINOSAS SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0126,AGROPECUARIO,0.09,0.0,0.11,0.04,0.07,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"890,326,050",AGRICOLA HIMALAYA SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE-VALLE,0127,AGROPECUARIO,0.09,0.0,0.07,0.02,0.04,"2,023",Cultivo de plantas con las que se preparan bebidas
"860,051,534",PALMAS DE TUMACO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0126,AGROPECUARIO,0.09,0.0,0.12,0.08,0.04,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"860,536,371",AGROPECUARIA ALFA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,"BOGOTA, D.C.-BOGOTA D.C.",0150,AGROPECUARIO,0.09,0.0,0.08,0.02,0.05,"2,023",Explotación mixta (agrícola y pecuaria)
"900,373,689",AVICOLA MASCRIOLLO SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,0145,AGROPECUARIO,0.09,0.01,0.13,0.05,0.08,"2,023",Cría de ovejas y cabras
"900,234,273",AGROINDUSTRIAS LOS ROBLES SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,SABANETA-ANTIOQUIA-ANTIOQUIA,0144,AGROPECUARIO,0.09,0.01,0.04,0.03,0.01,"2,023",Cría de cerdos
"900,774,295",INVERAGRO LA ACACIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,0122,AGROPECUARIO,0.09,0.01,0.05,0.03,0.02,"2,023",Cultivo de plátano y banano
"900,282,200",EXTRACTORA PALMARIGUANI SA,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,0126,AGROPECUARIO,0.09,0.0,0.03,0.02,0.01,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
"890,931,654",OCEANOS SA,SUPERSOCIEDADES,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,0321,AGROPECUARIO,0.09,-0.02,0.18,0.12,0.07,"2,023",Acuicultura marítima
"800,070,771",KAKARAKA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA-ANTIOQUIA,0145,AGROPECUARIO,0.09,0.0,0.06,0.02,0.03,"2,023",Cría de ovejas y cabras
"890,704,021",ORGANIZACION PAJONALES SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,0112,AGROPECUARIO,0.09,-0.01,0.33,0.11,0.22,"2,023",Cultivo de arroz
"900,259,413",PALMEIRAS COLOMBIA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,0126,AGROPECUARIO,0.09,0.01,0.12,0.04,0.08,"2,023",Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos
